,brazilian,british,cajun_creole,chinese,filipino,french,greek,hawaiian,indian,irish,italian,jamaican,japanese,korean,mexican,moroccan,russian,southern_us,spanish,thai,vietnamese
torn,-0.01113866418294331,-0.015129078944620157,-0.008504741838153093,1.168093093180393,-0.056415956777784514,-0.10286527385526859,-0.02009387923316145,-0.00605350032464442,-0.10729079302983939,-0.015508415791034158,-0.40195156645003716,-0.01428820800983495,-0.08410012419272356,-0.0024071722500830363,-1.7027827094519776,-0.00448571498731499,-0.018074703943020975,0.7081337174738778,-0.03773660263493494,-0.020995792578608306,-0.006233396168313793
torpedo,-0.009857754480376783,-0.006167056840559353,-0.008534169324148317,-0.009165164962218498,-0.005743047296360506,-0.006482790208836829,-0.004604789379604618,-0.009280669087643339,-0.0051277844827649225,-0.003136868979846273,2.8974312395316764,-0.00396320514530483,-0.00656485934422458,-0.010459075619704503,-0.5181232866709653,-0.001744432185018864,-0.0016329066178338756,-0.38975561300441686,-0.00880460845276186,-0.002120624039563244,-0.003453781585993425
tortellini,-0.5292508412244992,-0.11770557322075778,-0.14635215050398995,-0.27628377753049255,-0.12271626808071733,-1.5931194476773578,-0.5517430930814483,-0.09940835177849058,-0.23640664557424904,-0.08017213222160353,8.629070790469227,-0.05986091831255892,-0.2955090934369836,-0.08419043065126275,-5.165226452597597,-0.2334109422640004,-0.08506396552925635,-2.9586647881503274,-0.48287128991536327,-0.059550374337635714,-0.039384622199733856
tortelloni,-0.037294887325398915,-0.0017889855907092928,-0.001640890767532127,-0.0495938807175092,-0.0015000938145836643,-0.033808413099375594,-0.0054687651557718394,-0.0010353779605942624,-0.0015641496620395663,-0.0019092814855009848,2.0559426356853616,-0.00030581296812552444,-0.01605076316578907,-0.0006808670249664157,-0.011649202284325363,-0.0002376570456514365,-0.0011753205963832049,-0.6150187759922875,-0.04515006819652754,-0.0006524910712608217,-0.0007076203784334865
tortilla,-1.555758604973807,-0.23508898507490714,-0.5319289833850078,-0.655076548041825,-0.5471521142177921,-1.087672141434401,-0.6127389533593564,-0.7179097268522736,-0.8186398525198328,-0.21339573843186452,-5.240742290462603,-0.4714675559434432,-0.6253252967024945,-0.2379465299574387,12.977173891482428,-0.4256702933602516,-0.2808384067171117,-4.470956075306665,-1.1966911847716502,0.23222706163681575,-0.25350638747032617
tortillas,-4.097916461135148,-1.0923813667997733,-1.6259738564769437,-2.4956416233561773,-2.2199539495179463,-3.1009576061970923,-2.5544578982059005,-0.8701475130832291,-3.160805209171248,-0.6306588557049183,-10.788619865163906,-2.4709416192032325,-2.2509393465338734,0.24368151458855403,16.249280199649952,-2.1005639704428325,-1.2707508847253386,-9.290333493551195,-2.000919167689059,0.06385844946761977,-1.0843404907941636
tostada,-0.21014106388229006,-0.019504822636179385,-0.07536920824428917,-0.2606920628134512,-0.19065944300133647,-0.3245662906392898,-0.07961762768051149,-0.06895160947002776,-0.1282185744734072,-0.022010503688841266,-0.741813441989978,-0.14905384596837395,-0.12242312334470365,-0.01851354127600391,7.839814523834479,-0.017173010679873733,-0.0516148744256887,-0.619438048951686,-0.09409152611125214,-0.15397491509741412,-0.028912936878625454
tostadas,-0.22598299799699606,-0.011593486846491538,-0.022259793971027526,-0.03911987501002897,-0.2502815684259596,-0.09661678529345659,-0.027619691534677027,-0.035041012022017884,-0.043539859848585764,-0.010510306057950456,-0.42673108994049624,-0.017750650109528997,-0.03236045690085428,-0.017171520940860305,1.8885605610365535,-0.021482209444236372,-0.017366326640114463,-0.15220050510193336,-0.649082795536459,-0.11985233485233719,-0.020600502506120635
tostitos,-0.012513458221247132,-0.0012270135063746467,-0.0026224344869179967,-0.0024262033624770987,-0.0009338463143551859,-0.008679900860099603,-0.006582238122847581,-0.0018479429684850868,-0.005678132701368472,-0.001532098641622851,-0.04519277802453605,-0.0021430141941383594,-0.007118723591532882,-0.000561057473249247,0.12180503550019278,-0.015062394806099092,-0.002655449277428986,-0.01249481841833355,-0.06529813548952236,-0.0021197415866512446,-0.003548983299721218
tots,-0.011279039283216656,-0.005694884318948593,-0.012234159121217862,-0.11348946807281998,-0.04177704829798768,-0.020741784680406373,-0.010797975080125331,0.2994612532113087,-0.008399706443894376,-0.005970805943620515,-0.16305112907952446,-0.015315118285898406,-0.007875012356779244,-0.010942282730235052,0.7144075562202995,-0.004809574831504636,-0.004254581163378193,-0.1806014168530369,-0.028804528774559746,-0.05155466251589155,-0.0046057585918218135
touch,-0.007390053538152696,-0.003908749958948437,-0.004849442358229105,-0.008484792288566334,-0.0033520095777905845,-0.014646882437583006,-0.0035498457124097534,-0.004788024857251075,-0.01685680199523381,-0.003336753520489133,-0.6865918627293391,-0.0029615374672250097,-0.016263475731960356,-0.005162506371223417,1.1339671365411301,-0.0016296202144861175,-0.0022188877914374725,-0.03690879960205362,-0.07196403786008772,-0.010124382587231053,-0.0018565330874031499
toulouse,-0.1313681814516561,-0.003530788695497959,-0.007827618888500736,-0.11142555143880117,-0.0037816538163153693,0.6272021967965955,-0.004410204786550143,-0.001777334857899411,-0.007417807927007498,-0.005076148364090227,-0.7698334189913408,-0.002440849413771688,-0.0003953797880854358,-0.00343398789967635,-0.07771111781512492,-0.02383165217986309,-0.0019679625757181587,-0.04506832462671046,-0.04455187292767524,-0.005480116635313111,-0.0061457612917043885
tradicional,-0.01750785304027539,-0.022144205020561337,-0.007469531220039328,-0.06403344409984754,-0.012354730827155457,-0.09254364493431971,-0.018168081339227718,-0.00399510446194325,-0.02391642366694828,-0.016975616845367865,-0.7428718686643492,-0.008174242058953812,-0.056897443369292165,-0.007793484344531502,-0.2100465833275769,-0.015036577655670801,-0.007099586510772252,-0.19862999822433405,1.4188324892755921,-0.014401904139351178,-0.008350058114449839
tradit,-0.013354689762239198,-0.0024671999949428553,-0.0017782660894834362,-0.0779136780611319,-0.018583952079484982,-0.0017677976139226636,-0.0015842776248357125,-0.0023415987943561337,-0.005553084314618178,-0.0011940954818683471,-0.18037776849629295,-0.0003922284093039707,-0.0018642477198236801,-0.0012706201824978314,0.10127377912288335,-0.0011638636056005367,-0.0008938772117732984,-0.10730419830976509,-0.0024539833351016464,-0.002785007058912493,-0.0011942270718398092
traditional,-0.011498924995951176,-0.015980972002749685,-0.012132105488841796,-0.01753059608826977,-0.00651503550070209,-0.040690429699645585,-0.015729023504518193,-0.026134114356392964,-0.005612558832761574,-0.005761357073707811,0.5415701831877765,-0.0017348337576548502,-0.04492386336169647,-0.010017568061044285,1.7579722236577813,-0.006643174963601524,-0.005314556084302438,-0.039023571187652574,-0.03172124748064676,-0.008582342980465577,-0.006623710596278208
treacle,-0.1164268729850206,0.7929930247878989,-0.09125701191141168,-0.6063740189183978,-0.10430907583439593,-1.1372374465740123,-0.09929329207280863,-0.09925563338136734,-0.7833549043828664,0.3368399485588578,-1.7307849302517415,2.753725238732178,-0.35024524311046706,-0.08480434718360529,-0.482219259383928,-0.2593891498308302,-0.1200700431123853,-2.923276052409544,-0.09692191576622777,-0.07560110185682259,-0.07861381612193842
tree,-0.010611618631357119,-0.011115206644596589,-0.007552201509581745,0.41818382211590077,-1.5609786988945857,-0.04224860349893178,-0.0115970959137506,-0.010547257170061285,-0.006576945913472516,-0.010127290005448918,-0.06160487011172004,-0.013126657953989327,-0.1489397697209621,-0.06144028071078517,-0.04822229397815658,-0.011962564150828763,-0.02090912266037596,-0.9126161408877194,-0.02679993428995119,-0.28678138833827144,0.23275321880975314
treviso,-0.0032035662335636026,-0.0003857961545172621,-0.0016652516863862265,-0.004057428276627123,-0.0010114936683273098,-0.02135204856799657,-0.005345365133229712,-0.0033810427620282525,-0.004183074381332167,-0.0016338101680847335,0.2720083276884905,-0.000543474155308832,-0.0033346188299532595,-0.0026409994655019952,-0.010713257187401043,-0.0014155295567214474,-0.0002957003986104293,-0.09025078857127869,-0.0035539924460227163,-0.0046882198381130264,-0.0009573070226059689
tri,-0.013507073443761317,-0.022977011524116908,-0.017108469410117712,-0.2563333654363967,-0.1695928161302929,-0.0728562541278275,-0.04523584672244102,-0.017200600360564623,-0.02037274798110589,-0.013224261904167763,-0.2797636813543969,-0.009288481170815545,-0.1209542789778333,-0.08376523273665797,-0.11544399464587124,-0.07696717540063754,-0.011567690425960956,-0.43389979051263955,-0.03691764666894625,-0.24700380399868635,0.8555704268017351
tricolor,-0.012387551745738594,-0.0006569765550673896,-0.004519735592178969,-0.001574628224408569,-0.005587918495329964,-0.00206626789923083,-0.010647224724710195,-0.0013682877306339235,-0.006100104870181448,-0.00035571916808582423,-0.10573426177318326,-0.0022532908732517953,-0.000979504178518063,-0.0005366197694844849,0.7616073944128253,-0.0023155556149047226,-0.0013201665475354298,-0.05293999553235829,-0.030737853642268262,-0.0061553875293980966,-0.0004338148922961228
tripe,-0.29138535751759315,-0.034197368253658295,-0.07018402759115303,-0.6267946059291004,1.648731965398144,1.1000637014277206,-0.1048416488585333,-0.025970702700030796,-0.20920678383972136,-0.032788806617010155,-3.3667364586338326,-0.05373685335729353,-0.061512538369200294,1.375075685154301,-0.2801689274605634,-0.044521223445738486,-0.031203270806639535,-0.24100762556866234,2.162055772994645,-0.05573893331253953,-0.1980891473055975
triple,-0.8235151137759913,-0.12645945893649227,-0.05723866672151841,-0.2171787952349131,-0.35106670831655634,-1.0040432677678903,-0.3443686278878328,-0.022767461506376263,-0.3728857193643049,-0.11272364373461231,0.023862722819312773,-0.3265241064821057,-0.40222895435435435,-0.057113293122039485,2.5527552796573025,-0.1401468244056665,-0.07164303195618942,1.563586410131444,1.220957798614147,-0.3571763668179406,-0.07821052756610784
triscuits,-0.005270614046471116,-0.009501286093167416,-0.004173625537187559,-0.0066851046824675945,-0.003947835846044418,-0.07384789599771456,-0.005546215625014604,-0.0013903394528022293,-0.026417254994494196,-0.008777173786060126,3.5182254309888683,-0.0013728175562965164,-0.012583775960381828,-0.001772518227951073,-1.1462296575172954,-0.02256369505548291,-0.008803669765313462,-0.3288004173765612,-0.018097548031794395,-0.01317013720661209,-0.00393161534396103
tritip,-0.002967486262822817,-0.005471291798446806,-0.010929835653599474,-0.014103287018869308,-0.033435852867884926,-0.0035715186587730553,-0.0021915328810359733,-0.06242558651109673,-0.0011385303298098535,-0.0028272831073197853,-0.03876189249374353,-0.0033956224968666074,-0.018035118849020364,-0.07236242311082573,0.00413960135455727,-0.002666230353854476,-0.0023361354652481616,-0.040384459870608354,-0.003353784938482487,-0.6867891567378965,0.2617506289079899
tropic,-0.040195389156035315,-0.0015007149305700782,-0.003507538877195186,-0.014282666733896407,-0.04436064992087308,-0.01724446501508456,-0.003141843269072299,-0.00045626337015976974,-0.014610545719119773,-0.0010916435855402602,-0.42751365926238405,-0.04176321840831123,-0.0031631096700926935,-0.0006497129000875498,2.7230784558539614,-0.007430355313938417,-0.0016510871918941467,-0.014558747205581255,-0.043965545491604766,-0.003796119293799474,-0.0008833572161879722
tropical,-0.006342285552330707,-0.006622804054889755,-0.005557968513229015,-0.02701349550628318,-0.01643029474817481,-0.07890210649533227,-0.004834042416288714,0.563162394489852,-0.006608740907853535,-0.007096469129491731,3.553143802634416,-0.006124319142703564,-0.022201421580678806,-0.0030694765558574068,-5.039383474672135,-0.0006972199021727234,-0.007237568919174671,-0.3171274393272111,-0.046932894994106626,-0.003874991375339352,-0.006710833541489889
trotters,-0.006113350805826659,-0.015887215036835736,-0.007663012051637623,-0.02525218197269766,-0.21077984828952634,-0.21449064499146983,-0.005653223433254058,-0.0029779656897535064,-0.05029847456264428,0.3182502470057751,-0.2132191123843189,-0.004681971883513773,-0.04254470551427281,-0.05207048816262026,-0.10651173438938052,-0.001158516668439582,-0.0351033334594047,-0.08000229040429792,-0.12157360483520772,-0.0017439904963684116,-0.007023397098462326
trout,-0.24026814630003387,0.3376213361435684,0.3947145710109223,0.7811292231600062,1.329400470372537,1.2727870913258,-0.5101666902967712,-0.10177006684134057,-0.49470480946306994,-0.18446386980677676,0.637078056022364,-0.32918998655709086,-1.4276696815621253,-0.48636798090803196,-8.04296768539327,-0.37304537647356856,0.14761041189514387,-1.3460732272698421,-0.5443861787322574,2.7634013447550836,-0.23943734951017098
true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truffle,-0.2870709578405558,-0.050254154250974785,-0.09132148449943286,-0.43361910201053594,-0.3515734059750661,-1.6889417102042927,-0.30927511903013716,-0.043427025895383775,-0.2522869765699301,-0.1811500480958297,5.713483826442076,-0.1984991064819241,-0.5903722732253862,-0.09600481293024209,0.002968023745535302,-0.06916670475239184,0.6724125594998223,-1.2840669839847205,1.8879921866817675,-0.16011360492295207,0.342220943118872
truffles,-0.17093214100666818,0.7227680631111038,0.4017154458268074,-0.3823888018357162,-0.04453587084774912,-1.1139461527193366,-0.13466268037764348,-0.019567561209934133,-0.06673747170341619,-0.08766955772847078,2.2241848222007965,-0.017358076340378763,-0.30233046910699063,-0.08078151628155224,-0.23442229433286943,-0.05527123728275292,-0.12852631035550013,-1.6080323891496873,-0.3611985882743635,-0.055474139341840374,-0.04020520843414659
trumpet,-0.0009357450114312132,-0.005835027003955793,-0.004472151808920591,0.23626763470784207,-0.01655716086908715,-0.03219796865377097,-0.0023041278432846916,-0.001078996360491556,-0.007011346314508726,-0.004932072424876257,-0.8176673807930936,-0.0010056777634678484,-0.008624168753698204,-0.019552685200309488,-0.008448868772971446,-0.001308066069090522,-0.004515732100537618,-0.016050951920921607,-0.0037374271470261297,-0.003555541406715191,-0.0050685292681481526
truvía,-0.002538240718136,-0.019746075299453356,-0.004956520184014389,-0.015573716112568236,-0.0065166615656760025,-0.005552596641769936,-0.007970504693314152,-7.432775518582268e-05,-0.012643418951715116,-0.008928314208487127,-0.2029406062555329,-0.02402587238748707,-0.02092944646803242,-0.003103361633132141,-0.26919508252823066,-0.005378199368570551,-0.003464928420919714,3.5603527549683083,-0.006614517897608618,-0.001227929412969591,-0.0004651652938626906
tsuyu,-0.0023091055344883335,-0.003850715285474275,-0.002128647665155354,-0.08398941940195888,-0.02663552242127412,-0.006546949687051057,-0.002599065671415605,-0.007915468473021027,-0.011897019029116489,-0.004262930814907227,-0.172617848991659,-0.005082416794416702,0.4826349712005258,-0.05376127157571813,-0.05889050029362468,-0.0010829565792303672,-0.005104450644659085,-0.09638238486259335,-0.0033988629708379655,-0.0021241844169362315,-0.005902799062555592
tuaca,-0.002316385373757549,-0.012134768462605304,-0.011372592564346192,-0.0011385186910651641,-0.006945696670974787,-0.45529520616746216,-0.001102525413569444,-0.00021469289113330934,-0.002305505273241274,-0.005392747440890867,2.827596073310475,-0.0008069736209674937,-0.0022407426927797255,-0.004983934191400323,-0.32336989197737137,-0.018779201779299648,-0.005477495398768914,-0.08934354206190892,-0.008509996692874887,-0.0003377103118864472,-0.001744014086638718
tube,-0.010200464009270998,-0.010843474027555512,-0.004533383778588013,-0.006282216263992107,-0.021442118315512612,0.7401083990068171,-0.012596723493158924,-0.006057635190753097,-0.008017210750478884,-0.00905479769849411,-0.3165332720994496,-0.003208341945183586,-0.012778517348400516,-0.00569292555827216,-0.048807759906401675,-0.04828175434168023,-0.005191688858728074,-0.04143159735826263,-0.628256984562966,-0.004929156956829049,-0.002175615614269774
tubetti,-0.25660831416128543,-0.016381002839878197,-0.021342612685851498,-0.02274032557878233,-0.013712617256456143,-0.7436488938314909,-0.2339116115227877,-0.0124243721333145,-0.04485467116032489,-0.020173826623184357,4.641509880231581,-0.005100214071093002,-0.009779091026633725,-0.03571966886619036,-0.3419650126323437,-0.040582501153513965,-0.010670788444058445,-0.6223886981959905,-0.11009297524457885,-0.006930667769621945,-0.010465447730207031
tubettini,-0.001325824936596467,-0.00329702736490756,-0.022282583307438174,-0.003608984965954042,-0.0010358498807540438,-0.10301491511499576,-0.011439037140141798,-0.002245335703056257,-0.003679604425750306,-0.001320245189426131,0.8835329129217193,-0.0002883987909849441,-0.0008419310468741074,-0.000985730215731708,-0.20156918100736612,-0.0033309692437126738,-0.00215917971804176,-0.15932353871592886,-0.009469536084810676,-0.00043013146077829973,-0.0011770230903996738
tumeric,-0.14698474048592305,0.5202323337327293,-1.266603835481447,-3.514376426797241,-0.5394978912577112,-1.908642742882219,-2.675998166948595,-0.7310359957441196,2.364230529217751,-0.739240426866166,-3.0255011624153982,-2.0585795830655647,2.45662782416197,-1.2629163353833073,-5.72218020672964,3.042696196541592,-0.3000490374615334,0.9499447098986948,0.4260603521311904,-0.5370792972624705,0.9530519341663375
tuna,-0.9566236742691282,0.014940846133389536,-0.5291932696328824,-0.4471265476112947,-0.531641976204005,2.2415657704456513,-0.35653640269623904,-0.42083444910663254,-0.8772211496042077,-0.26250712062039244,-0.39994200566601684,-0.5753625309184441,2.5436708829000074,1.6227169236757955,-1.0015109290345205,-0.36642722227293456,-0.35842709786022764,-2.4758307261286934,2.569789492659069,0.9142409939605693,-0.4292418806096066
tuong,-0.004321340024841577,-0.00458335108690632,-0.0030617873810190447,-0.3615045080404991,-0.08700919475357106,-0.017334159511282143,-0.005552390344652874,-0.003246343713129094,-0.046081503685180006,-0.005397113980089329,-0.07506719960918017,-0.010027658330507543,-0.024440589096390162,-0.007650224055599621,-0.01626524988958488,-0.05378283275101338,-0.0020384496876501798,-0.010166377052829625,-0.006289642609860741,-0.22413022681460132,0.6801029558623519
tupelo,-0.002229898309398604,-0.0020408674615469678,-0.0026779111569664666,-0.023866059366865217,-0.027959957445978723,-0.05546471507439225,-0.018088127616113583,-0.009731151416434835,-0.011071733990689104,-0.0010170491216979379,-0.6166325677341392,-0.006826585013270131,-0.007141833734971469,-0.003797848374025264,-0.11618715524342137,-0.01375277725542733,-0.026489841547972598,3.5059924185331313,-0.018481650262112945,-0.005620941494721826,-0.0018371899948496592
turbinado,4.0962607259068395,-0.5307568570994852,0.07310229516605705,-0.6230352789341019,-0.43184011625549573,1.2745771074231846,-0.48240363184889434,4.829943863400404,-0.7876331176281337,0.7261542796744845,0.229199438019831,0.6133597105223091,-1.6190831454694672,-0.8111735037438994,-3.7840296696824747,-0.718417765331445,0.5869940077913125,-0.02873538864775529,-0.9526738499715656,-0.2816512609121988,-0.17955413230242975
turbot,-0.013735427121083143,-0.03472619310549469,-0.012037132610762396,-0.0009004491330652395,-0.010739317699293486,-0.5198617419337638,-0.2988934759685937,-0.0019752762042513734,-0.007353624126596281,-0.008796100440845986,2.246324465147237,-0.0010272630067958797,-0.01701225142130337,-0.001125093004790836,-0.040780502734268254,-0.06099580346191995,-0.01295302506687343,4.880664248403643,-0.0410251708949328,-0.0017762601984257927,-0.0017211514979265624
turkei,-0.022427842959157597,-0.009616739300494925,-0.0073378335378002256,-0.06047343610386629,-0.010131542800989064,-0.12281709155300424,-0.1397295968334416,-0.00928292309451143,-0.026704470026654804,-0.006694150977785552,1.008917776152022,-0.0051613827064717465,-0.02889484540385444,-0.0036509556180805017,-0.6034927377971975,-0.007869384979107092,-0.0069915454169984185,-0.009991640939356321,-0.013622147951095624,-0.008170526931790994,-0.002856278684140755
turkey,2.087317670166815,-0.1419637746301159,0.7683235554055438,-0.03410457966481044,-2.417650282787076,-1.6611255109010437,0.5401448107598097,-0.08740223886044027,-0.8615213996965059,0.37456309390396875,-0.368349099326069,-1.7764070073783742,-0.8187004067047712,-0.9675739755825002,2.906590971580656,0.5212848310724938,0.40893936544135095,0.8072976437168302,1.9597748795659722,1.0713942171447457,0.11236450228314751
turkish,-0.2247401313472494,0.41733250574303216,-0.12862772671697795,-0.532213942517899,0.911727201152606,1.2131266629205606,2.178877299362671,-0.02421383201798486,-0.14299081340398295,-0.17220612660984003,0.4618569628515007,-0.10444897184659985,-0.15589882704068772,-0.07309743676858124,-0.741114760666456,-0.5802837962361385,0.3074995967556249,-1.0899911489539125,-2.4335713707505686,-0.09508588120757473,-0.050612202443097304
turmeric,-0.795249449511829,-0.38473825244825155,-0.7125169622176113,-1.0317835733944993,-0.6588734053762011,-1.8518664054747611,-1.0869462518384427,-1.085867281033845,4.3926120788932375,-0.8179593617262109,-5.775560149974327,-0.4033115948521311,1.762867894529556,-0.9828826809498915,-5.494959633864539,-0.1312788122826854,-0.8042775280743194,0.4535177676282243,-0.4839538785732353,-3.0792367096210005,0.4456973348632406
turnip,-0.18026407254870647,-0.03687848390978162,0.4678703679780198,-0.6884294495640706,-0.0755359547753738,-0.38546279915329634,-0.06982809863918071,-0.05912165668331743,-0.0744564673617781,-0.07184464700537058,-1.2577791141784131,-0.24678314319969605,-0.050024104338189344,-0.04617027039586607,-0.6377429802712314,-0.07229916068215457,-0.06574936445446135,1.9868993040742007,-0.15441349582782682,-0.023552674905524942,-0.057162151375538865
turnips,-0.8200777555440042,0.03143411796468055,-0.5765334623351996,2.5794495809735003,-2.312705291942715,0.9670558676043035,-1.1262294871938703,-0.4952099530648545,0.02899483848644618,0.0024729487693214954,-3.8150244541712985,-0.543219235413435,-1.278708743397024,-1.0972890728781322,-2.986849429104249,4.055282786410775,0.22887224453252508,2.8947545293573054,1.072160609537839,0.05469484816918823,0.40224573950672393
turtle,1.6835551062450986,-0.030457299533641725,-0.049161886281421305,-0.0020743415163665298,-0.056820788438912494,-0.058236278528531624,-0.005659265290774697,-0.05704946418788208,-0.005720827694057836,-0.02012197378117811,-0.015829991875779104,-0.0030533480969186684,-0.007716885681445288,-0.008397537512872762,0.4744761544516835,-0.00473646529629388,-0.04172634137489839,-0.016482568514539865,-0.34769195102932965,-0.0005512298981145605,-0.009643472871664676
tuscan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuttorosso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvp,-0.01113321212847113,-0.0005453058702936677,-0.0014471105510885916,-0.0007921433867792774,-0.003824242398336062,-0.0009273642124967572,-0.0012180255442925557,-0.002143898285621137,-0.001997780692820658,-0.0007936450154235915,-0.00024164202794066554,-0.014117915361273351,-0.0021112199109232076,-0.0004392769443530646,0.0015598063964948,-0.0006792982191061685,-0.0009847376928547988,-0.00016267628589916323,-0.005432016988922707,-0.0026041415758915124,-0.003393921750083305
twists,-0.06122855510659895,0.7436336145101542,0.6031496012765291,-0.14134510940600822,-0.11905916484324953,-0.23918088089622375,-0.050467832999767336,-0.02702742152122776,-0.10432486452578318,-0.08298114832763556,-1.3358104144312117,-0.4633988910380132,-0.2751191515267265,-0.0950116541400077,-0.7112909496568154,-0.04431323945904116,-0.04444216089120206,2.1347324992363537,-0.12306565729847153,-0.06771690954867163,-0.0298304310976163
tyson,-0.0014764138929537847,-0.0024523580100667282,-0.002748080878172273,1.8427137299309508,-0.1914389224849586,-0.001350329543447985,-0.016896818275530304,-0.041308585921806036,-0.006891142850769967,-0.001966620737700778,-0.006902769413178967,-0.005932131986549472,-0.24942693473395414,-0.486818114818189,-0.003388268405064726,-0.002864376152356912,-0.002315686001268014,-0.026601194818055257,-0.0014572260021659482,-0.02505211425243361,-0.00565584436888364
tzatziki,-0.11436213405709704,-0.028315119791624127,-0.02752305167617538,-0.044160401073591087,-0.17020838646890885,-0.18566776736023952,2.966521487549532,-0.04537475838372475,0.7222840017579066,-0.012438521751606616,-6.854268317922705,-0.030280296334062987,-0.04642200562071901,-0.01630740824030351,-1.4751509966682996,-0.40966671187418957,-0.027741377736173776,-0.20510093892204886,-0.04939037208387883,-0.053701661488498226,-0.023609481866724673
udon,-0.11182999025624235,-0.1884001312523924,-0.10712792058758637,-3.1293963478584232,-1.110172666079003,-0.6241296372068924,-0.14065908743373035,-0.28479174986054606,-1.3070787219797284,-0.16211588592781806,-1.8916340944778844,-0.5019504624953549,9.774400153146555,-0.2062151493564615,-1.046171968641357,-0.16124660063653695,-0.12511925339079963,-1.0307474475165337,-0.20683310106830594,-0.3253263213079133,-0.34406826379008076
ulek,1.4010133922977226,-0.08340618606885121,-0.0874717898125859,0.12953161608629427,-0.6670522656846085,-0.3386851664937525,-0.28652236199883285,-0.33002146247696035,-0.4495495733056378,-0.11478941291276024,-1.165385321956673,-0.20273709506916904,-1.3092925742111252,2.4672795974067605,-0.818510526966037,0.9436901168433358,-0.08528129497546287,-0.5591641987022274,-0.4529318382775671,1.530806747534482,0.7994457810236287
ume,-0.24017193669300535,-0.04714548198676265,-0.014046938299582864,-0.37656931545224526,-0.3654589020490656,-0.3420279945210594,-0.03873764679403272,-0.021360426118917225,-0.2667606987561474,-0.025987923283041926,-2.414132935440765,-0.08019216155575733,4.020486234223916,-0.13790935266456755,-1.2604385605596695,-0.07877345357672305,-0.0614895379800506,-3.074231620561542,-0.2042330996316288,2.841343682591099,-0.07466465107441822
umeboshi,-0.04337404902299526,-0.05982926725156618,-0.02830163758591644,-0.7655308263377706,-0.14647562231630823,-0.35862690820005294,-0.07627703328176118,-0.011916517661162467,-0.14267661753236158,-0.02465568450570695,-1.5422108414317537,-0.04741814402450968,3.9845357446530194,-0.20756180857078327,-0.44086117790571916,-0.022194620905444395,-0.15051211592767016,-0.440414028585653,-0.0455632249683394,-0.7028251306646965,-0.06616817214408628
unagi,-0.0008922264578857332,-0.006000766395966829,-0.005935826588805319,-0.0032733718336036563,-0.011281822653072314,-0.00833577224264715,-0.004925705372329995,-0.006183182106362735,-0.001520241962192683,-0.006289364255790516,-0.029444089335352835,-0.005522606097127333,0.030253565433340103,-0.023774277798678165,-0.01417946577600948,-0.0029073506687212216,-0.00447323011366802,-0.009808834142224018,-0.0032793680226718435,-0.007811550041841876,-0.009481137065440487
unbaked,-0.07590128165540208,0.41455169382111623,-0.07180078978781179,-0.07738298447473188,-0.18709377343311015,0.4992656167053049,-0.1489570050401014,-0.05029324076948444,-0.06054900050961822,-0.1250347872196642,-2.0847906655811763,-0.3132469656485556,-0.05996599930924079,-0.029744496717405786,-0.744531954784887,-0.07477026327019849,-0.06656770719152044,2.47894114688898,-0.13525849549759772,-0.03131320669792532,-0.018499738375743563
unbleached,1.1937368950372729,0.2556167817101933,0.07475283041044567,-0.45276904521713146,-1.5305764456152835,-0.20940713371258823,0.06453049998324328,2.473813696272488,-0.44885457491196085,0.26813475111492313,-2.1309482450140034,1.1544523339988835,0.0327057684267149,1.0380612691264222,-3.6994818500658697,0.3450487879298911,0.13354638488236373,1.501578762917874,1.3573113543941078,-0.46517420714394264,0.3540110475806263
uncle,-0.060229856363745865,-0.02745880894823258,0.4754363946254663,-0.1307773160006071,-0.08674639666005755,-0.11455740839227008,1.6486615728381986,-0.06098202861297792,-0.06239106647460931,-0.023364308163248453,-1.0084413591433534,-0.025319565889931298,-0.11477040266529943,-0.03290270405708713,-1.4089189614258633,-0.037422444116230684,-0.024813859393958623,-0.7932501867617191,-0.12425436030795288,-0.022392602607549484,-0.02171220921652654
uncook,-0.29587062983834783,-0.09979519635147184,0.7013468172015523,1.420655732335767,-0.4952443614521997,-0.3149612594961076,2.733112908502638,-0.2571274189138054,-0.1326619007905666,-0.06164718292823177,-7.319433210529486,-0.2839032116975166,1.839296945929229,-1.8892303467778537,-6.006533138955341,1.5227581921704003,-0.08666282291066314,1.015329936416154,1.7224937362017783,1.3154573548778838,-0.39462587857084436
uncooked,-0.04422859738134178,-0.018304113871651307,-0.04450614468294392,3.1592741321099354,-0.0422255110306194,-0.3627017653299402,-0.009493726794214306,-0.03855761012530813,-0.055860742510664925,-0.029186143208775304,2.2659271626094886,-0.011179150533724936,-0.031620051403517126,-0.024558296743457633,-1.7631352799583973,-0.04243755120235483,-0.013829269723704138,-0.3964421715160946,-0.19400116088415018,-0.29679753093871986,-0.02136678129046058
